use QLHOCTHEM
go
delete from DIEMDANH
go
delete from LICHHOC
go
--Tuần 1 1-40
INSERT dbo.LICHHOC(MaLichHoc, NgayHoc, KipHoc, SoTiet, MaLMH, MaGV)
VALUES
('LH001', '2021-02-01',4,3,'LMH005','GV003'),
('LH060', 'HS018', N'Có'),
('LH060', 'HS044', N'Có'),
('LH060', 'HS037', N'Có'),
('LH060', 'HS004', N'Có'),
('LH060', 'HS046', N'Có'),
('LH060', 'HS019', N'Có'),
('LH060', 'HS048', N'Có'),
('LH060', 'HS049', N'Có'),
('LH060', 'HS026', N'Có'),
('LH060', 'HS050', N'Có'),
('LH060', 'HS054', N'Có'),
('LH060', 'HS053', N'Có'),
('LH060', 'HS058', N'Có'),
('LH060', 'HS030', N'Có'),
('LH060', 'HS038', N'Có'),
('LH060', 'HS051', N'Có'),
('LH060', 'HS002', N'Có'),
('LH060', 'HS008', N'Có'),
('LH060', 'HS007', N'Có'),
('LH060', 'HS036', N'Có'),
('LH060', 'HS017', N'Có'),
('LH060', 'HS039', N'Có'),
('LH060', 'HS055', N'Có'),
('LH080', 'HS040', N'Có'),
('LH080', 'HS035', N'Có'),
('LH080', 'HS022', N'Có'),
('LH080', 'HS029', N'Có'),
('LH080', 'HS047', N'Có'),
('LH080', 'HS045', N'Có'),
('LH080', 'HS010', N'Có'),
('LH080', 'HS018', N'Có'),
('LH080', 'HS044', N'Có'),
('LH080', 'HS037', N'Có'),
('LH080', 'HS004', N'Có'),
('LH080', 'HS046', N'Có'),
('LH080', 'HS019', N'Có'),
('LH080', 'HS048', N'Có'),
('LH080', 'HS049', N'Có'),
('LH080', 'HS026', N'Có'),
('LH080', 'HS050', N'Có'),
('LH080', 'HS054', N'Có'),
('LH080', 'HS053', N'Có'),
('LH080', 'HS058', N'Có'),
('LH080', 'HS030', N'Có'),
('LH080', 'HS038', N'Có'),
('LH080', 'HS051', N'Có'),
('LH080', 'HS002', N'Có'),
('LH080', 'HS008', N'Có'),
('LH080', 'HS007', N'Có'),
('LH080', 'HS036', N'Có'),
('LH080', 'HS017', N'Có'),
('LH080', 'HS039', N'Có'),
('LH080', 'HS055', N'Có'),

('LH100', 'HS040', N'Có'),
('LH100', 'HS035', N'Có'),
('LH100', 'HS022', N'Có'),
('LH100', 'HS029', N'Có'),
('LH100', 'HS047', N'Có'),
('LH100', 'HS045', N'Có'),
('LH100', 'HS010', N'Có'),
('LH100', 'HS018', N'Có'),
('LH100', 'HS044', N'Có'),
('LH100', 'HS037', N'Có'),
('LH100', 'HS004', N'Có'),
('LH100', 'HS046', N'Có'),
('LH100', 'HS019', N'Có'),
('LH100', 'HS048', N'Có'),
('LH100', 'HS049', N'Có'),
('LH100', 'HS026', N'Có'),
('LH100', 'HS050', N'Có'),
('LH100', 'HS054', N'Có'),
('LH100', 'HS053', N'Có'),
('LH100', 'HS058', N'Có'),
('LH100', 'HS030', N'Có'),
('LH100', 'HS038', N'Có'),
('LH100', 'HS051', N'Có'),
('LH100', 'HS002', N'Có'),
('LH100', 'HS008', N'Có'),
('LH100', 'HS007', N'Có'),
('LH100', 'HS036', N'Có'),
('LH100', 'HS017', N'Có'),
('LH100', 'HS039', N'Có'),
('LH100', 'HS055', N'Có'),
('LH120', 'HS040', N'Có'),
('LH120', 'HS035', N'Có'),
('LH120', 'HS022', N'Có'),
('LH120', 'HS029', N'Có'),
('LH120', 'HS047', N'Có'),
('LH120', 'HS045', N'Có'),
('LH120', 'HS010', N'Có'),
('LH120', 'HS018', N'Có'),
('LH120', 'HS044', N'Có'),
('LH120', 'HS037', N'Có'),
('LH120', 'HS004', N'Có'),
('LH120', 'HS046', N'Có'),
('LH120', 'HS019', N'Có'),
('LH120', 'HS048', N'Có'),
('LH120', 'HS049', N'Có'),
('LH120', 'HS026', N'Có'),
('LH120', 'HS050', N'Có'),
('LH120', 'HS054', N'Có'),
('LH120', 'HS053', N'Có'),
('LH120', 'HS058', N'Có'),
('LH120', 'HS030', N'Có'),
('LH120', 'HS038', N'Có'),
('LH120', 'HS051', N'Có'),
('LH120', 'HS002', N'Có'),
('LH120', 'HS008', N'Có'),
('LH120', 'HS007', N'Có'),
('LH120', 'HS036', N'Có'),
('LH120', 'HS017', N'Có'),
('LH120', 'HS039', N'Có'),
('LH120', 'HS055', N'Có'),

('LH140', 'HS040', N'Có'),
('LH140', 'HS035', N'Có'),
('LH140', 'HS022', N'Có'),
('LH140', 'HS029', N'Có'),
('LH140', 'HS047', N'Có'),
('LH140', 'HS045', N'Có'),
('LH140', 'HS010', N'Có'),
('LH140', 'HS018', N'Có'),
('LH140', 'HS044', N'Có'),
('LH140', 'HS037', N'Có'),
('LH140', 'HS004', N'Có'),
('LH140', 'HS046', N'Có'),
('LH140', 'HS019', N'Có'),
('LH140', 'HS048', N'Có'),
('LH140', 'HS049', N'Có'),
('LH140', 'HS026', N'Có'),
('LH140', 'HS050', N'Có'),
('LH140', 'HS054', N'Có'),
('LH140', 'HS053', N'Có'),
('LH140', 'HS058', N'Có'),
('LH140', 'HS030', N'Có'),
('LH140', 'HS038', N'Có'),
('LH140', 'HS051', N'Có'),
('LH140', 'HS002', N'Có'),
('LH140', 'HS008', N'Có'),
('LH140', 'HS007', N'Có'),
('LH140', 'HS036', N'Có'),
('LH140', 'HS017', N'Có'),
('LH140', 'HS039', N'Có'),
('LH140', 'HS055', N'Có'),
('LH160', 'HS040', N'Có'),
('LH160', 'HS035', N'Có'),
('LH160', 'HS022', N'Có'),
('LH160', 'HS029', N'Có'),
('LH160', 'HS047', N'Có'),
('LH160', 'HS045', N'Có'),
('LH160', 'HS010', N'Có'),
('LH160', 'HS018', N'Có'),
('LH160', 'HS044', N'Có'),
('LH160', 'HS037', N'Có'),
('LH160', 'HS004', N'Có'),
('LH160', 'HS046', N'Có'),
('LH160', 'HS019', N'Có'),
('LH160', 'HS048', N'Có'),
('LH160', 'HS049', N'Có'),
('LH160', 'HS026', N'Có'),
('LH160', 'HS050', N'Có'),
('LH160', 'HS054', N'Có'),
('LH160', 'HS053', N'Có'),
('LH160', 'HS058', N'Có'),
('LH160', 'HS030', N'Có'),
('LH160', 'HS038', N'Có'),
('LH160', 'HS051', N'Có'),
('LH160', 'HS002', N'Có'),
('LH160', 'HS008', N'Có'),
('LH160', 'HS007', N'Có'),
('LH160', 'HS036', N'Có'),
('LH160', 'HS017', N'Có'),
('LH160', 'HS039', N'Có'),
('LH160', 'HS055', N'Có'),

('LH180', 'HS040', N'Có'),
('LH180', 'HS035', N'Có'),
('LH180', 'HS022', N'Có'),
('LH180', 'HS029', N'Có'),
('LH180', 'HS047', N'Có'),
('LH180', 'HS045', N'Có'),
('LH180', 'HS010', N'Có'),
('LH180', 'HS018', N'Có'),
('LH180', 'HS044', N'Có'),
('LH180', 'HS037', N'Có'),
('LH180', 'HS004', N'Có'),
('LH180', 'HS046', N'Có'),
('LH180', 'HS019', N'Có'),
('LH180', 'HS048', N'Có'),
('LH180', 'HS049', N'Có'),
('LH180', 'HS026', N'Có'),
('LH180', 'HS050', N'Có'),
('LH180', 'HS054', N'Có'),
('LH180', 'HS053', N'Có'),
('LH180', 'HS058', N'Có'),
('LH180', 'HS030', N'Có'),
('LH180', 'HS038', N'Có'),
('LH180', 'HS051', N'Có'),
('LH180', 'HS002', N'Có'),
('LH180', 'HS008', N'Có'),
('LH180', 'HS007', N'Có'),
('LH180', 'HS036', N'Có'),
('LH180', 'HS017', N'Có'),
('LH180', 'HS039', N'Có'),
('LH180', 'HS055', N'Có'),
('LH200', 'HS040', N'Có'),
('LH200', 'HS035', N'Có'),
('LH200', 'HS022', N'Có'),
('LH200', 'HS029', N'Có'),
('LH200', 'HS047', N'Có'),
('LH200', 'HS045', N'Có'),
('LH200', 'HS010', N'Có'),
('LH200', 'HS018', N'Có'),
('LH200', 'HS044', N'Có'),
('LH200', 'HS037', N'Có'),
('LH200', 'HS004', N'Có'),
('LH200', 'HS046', N'Có'),
('LH200', 'HS019', N'Có'),
('LH200', 'HS048', N'Có'),
('LH200', 'HS049', N'Có'),
('LH200', 'HS026', N'Có'),
('LH200', 'HS050', N'Có'),
('LH200', 'HS054', N'Có'),
('LH200', 'HS053', N'Có'),
('LH200', 'HS058', N'Có'),
('LH200', 'HS030', N'Có'),
('LH200', 'HS038', N'Có'),
('LH200', 'HS051', N'Có'),
('LH200', 'HS002', N'Có'),
('LH200', 'HS008', N'Có'),
('LH200', 'HS007', N'Có'),
('LH200', 'HS036', N'Có'),
('LH200', 'HS017', N'Có'),
('LH200', 'HS039', N'Có'),
('LH200', 'HS055', N'Có'),

('LH220', 'HS040', N'Có'),
('LH220', 'HS035', N'Có'),
('LH220', 'HS022', N'Có'),
('LH220', 'HS029', N'Có'),
('LH220', 'HS047', N'Có'),
('LH220', 'HS045', N'Có'),
('LH220', 'HS010', N'Có'),
('LH220', 'HS018', N'Có'),
('LH220', 'HS044', N'Có'),
('LH220', 'HS037', N'Có'),
('LH220', 'HS004', N'Có'),
('LH220', 'HS046', N'Có'),
('LH220', 'HS019', N'Có'),
('LH220', 'HS048', N'Có'),
('LH220', 'HS049', N'Có'),
('LH220', 'HS026', N'Có'),
('LH220', 'HS050', N'Có'),
('LH220', 'HS054', N'Có'),
('LH220', 'HS053', N'Có'),
('LH220', 'HS058', N'Có'),
('LH220', 'HS030', N'Có'),
('LH220', 'HS038', N'Có'),
('LH220', 'HS051', N'Có'),
('LH220', 'HS002', N'Có'),
('LH220', 'HS008', N'Có'),
('LH220', 'HS007', N'Có'),
('LH220', 'HS036', N'Có'),
('LH220', 'HS017', N'Có'),
('LH220', 'HS039', N'Có'),
('LH220', 'HS055', N'Có'),
('LH240', 'HS040', N'Có'),
('LH240', 'HS035', N'Có'),
('LH240', 'HS022', N'Có'),
('LH240', 'HS029', N'Có'),
('LH240', 'HS047', N'Có'),
('LH240', 'HS045', N'Có'),
('LH240', 'HS010', N'Có'),
('LH240', 'HS018', N'Có'),
('LH240', 'HS044', N'Có'),
('LH240', 'HS037', N'Có'),
('LH240', 'HS004', N'Có'),
('LH240', 'HS046', N'Có'),
('LH240', 'HS019', N'Có'),
('LH240', 'HS048', N'Có'),
('LH240', 'HS049', N'Có'),
('LH240', 'HS026', N'Có'),
('LH240', 'HS050', N'Có'),
('LH240', 'HS054', N'Có'),
('LH240', 'HS053', N'Có'),
('LH240', 'HS058', N'Có'),
('LH240', 'HS030', N'Có'),
('LH240', 'HS038', N'Có'),
('LH240', 'HS051', N'Có'),
('LH240', 'HS002', N'Có'),
('LH240', 'HS008', N'Có'),
('LH240', 'HS007', N'Có'),
('LH240', 'HS036', N'Có'),
('LH240', 'HS017', N'Có'),
('LH240', 'HS039', N'Có'),
('LH240', 'HS055', N'Có'),

('LH260', 'HS040', N'Có'),
('LH260', 'HS035', N'Có'),
('LH260', 'HS022', N'Có'),
('LH260', 'HS029', N'Có'),
('LH260', 'HS047', N'Có'),
('LH260', 'HS045', N'Có'),
('LH260', 'HS010', N'Có'),
('LH260', 'HS018', N'Có'),
('LH260', 'HS044', N'Có'),
('LH260', 'HS037', N'Có'),
('LH260', 'HS004', N'Có'),
('LH260', 'HS046', N'Có'),
('LH260', 'HS019', N'Có'),
('LH260', 'HS048', N'Có'),
('LH260', 'HS049', N'Có'),
('LH260', 'HS026', N'Có'),
('LH260', 'HS050', N'Có'),
('LH260', 'HS054', N'Có'),
('LH260', 'HS053', N'Có'),
('LH260', 'HS058', N'Có'),
('LH260', 'HS030', N'Có'),
('LH260', 'HS038', N'Có'),
('LH260', 'HS051', N'Có'),
('LH260', 'HS002', N'Có'),
('LH260', 'HS008', N'Có'),
('LH260', 'HS007', N'Có'),
('LH260', 'HS036', N'Có'),
('LH260', 'HS017', N'Có'),
('LH260', 'HS039', N'Có'),
('LH260', 'HS055', N'Có'),
('LH280', 'HS040', N'Có'),
('LH280', 'HS035', N'Có'),
('LH280', 'HS022', N'Có'),
('LH280', 'HS029', N'Có'),
('LH280', 'HS047', N'Có'),
('LH280', 'HS045', N'Có'),
('LH280', 'HS010', N'Có'),
('LH280', 'HS018', N'Có'),
('LH280', 'HS044', N'Có'),
('LH280', 'HS037', N'Có'),
('LH280', 'HS004', N'Có'),
('LH280', 'HS046', N'Có'),
('LH280', 'HS019', N'Có'),
('LH280', 'HS048', N'Có'),
('LH280', 'HS049', N'Có'),
('LH280', 'HS026', N'Có'),
('LH280', 'HS050', N'Có'),
('LH280', 'HS054', N'Có'),
('LH280', 'HS053', N'Có'),
('LH280', 'HS058', N'Có'),
('LH280', 'HS030', N'Có'),
('LH280', 'HS038', N'Có'),
('LH280', 'HS051', N'Có'),
('LH280', 'HS002', N'Có'),
('LH280', 'HS008', N'Có'),
('LH280', 'HS007', N'Có'),
('LH280', 'HS036', N'Có'),
('LH280', 'HS017', N'Có'),
('LH280', 'HS039', N'Có'),
('LH280', 'HS055', N'Có'),

('LH300', 'HS040', N'Có'),
('LH300', 'HS035', N'Có'),
('LH300', 'HS022', N'Có'),
('LH300', 'HS029', N'Có'),
('LH300', 'HS047', N'Có'),
('LH300', 'HS045', N'Có'),
('LH300', 'HS010', N'Có'),
('LH300', 'HS018', N'Có'),
('LH300', 'HS044', N'Có'),
('LH300', 'HS037', N'Có'),
('LH300', 'HS004', N'Có'),
('LH300', 'HS046', N'Có'),
('LH300', 'HS019', N'Có'),
('LH300', 'HS048', N'Có'),
('LH300', 'HS049', N'Có'),
('LH300', 'HS026', N'Có'),
('LH300', 'HS050', N'Có'),
('LH300', 'HS054', N'Có'),
('LH300', 'HS053', N'Có'),
('LH300', 'HS058', N'Có'),
('LH300', 'HS030', N'Có'),
('LH300', 'HS038', N'Có'),
('LH300', 'HS051', N'Có'),
('LH300', 'HS002', N'Có'),
('LH300', 'HS008', N'Có'),
('LH300', 'HS007', N'Có'),
('LH300', 'HS036', N'Có'),
('LH300', 'HS017', N'Có'),
('LH300', 'HS039', N'Có'),
('LH300', 'HS055', N'Có'),
('LH320', 'HS040', N'Có'),
('LH320', 'HS035', N'Có'),
('LH320', 'HS022', N'Có'),
('LH320', 'HS029', N'Có'),
('LH320', 'HS047', N'Có'),
('LH320', 'HS045', N'Có'),
('LH320', 'HS010', N'Có'),
('LH320', 'HS018', N'Có'),
('LH320', 'HS044', N'Có'),
('LH320', 'HS037', N'Có'),
('LH320', 'HS004', N'Có'),
('LH320', 'HS046', N'Có'),
('LH320', 'HS019', N'Có'),
('LH320', 'HS048', N'Có'),
('LH320', 'HS049', N'Có'),
('LH320', 'HS026', N'Có'),
('LH320', 'HS050', N'Có'),
('LH320', 'HS054', N'Có'),
('LH320', 'HS053', N'Có'),
('LH320', 'HS058', N'Có'),
('LH320', 'HS030', N'Có'),
('LH320', 'HS038', N'Có'),
('LH320', 'HS051', N'Có'),
('LH320', 'HS002', N'Có'),
('LH320', 'HS008', N'Có'),
('LH320', 'HS007', N'Có'),
('LH320', 'HS036', N'Có'),
('LH320', 'HS017', N'Có'),
('LH320', 'HS039', N'Có'),
('LH320', 'HS055', N'Có'),

('LH340', 'HS040', N'Có'),
('LH340', 'HS035', N'Có'),
('LH340', 'HS022', N'Có'),
('LH340', 'HS029', N'Có'),
('LH340', 'HS047', N'Có'),
('LH340', 'HS045', N'Có'),
('LH340', 'HS010', N'Có'),
('LH340', 'HS018', N'Có'),
('LH340', 'HS044', N'Có'),
('LH340', 'HS037', N'Có'),
('LH340', 'HS004', N'Có'),
('LH340', 'HS046', N'Có'),
('LH340', 'HS019', N'Có'),
('LH340', 'HS048', N'Có'),
('LH340', 'HS049', N'Có'),
('LH340', 'HS026', N'Có'),
('LH340', 'HS050', N'Có'),
('LH340', 'HS054', N'Có'),
('LH340', 'HS053', N'Có'),
('LH340', 'HS058', N'Có'),
('LH340', 'HS030', N'Có'),
('LH340', 'HS038', N'Có'),
('LH340', 'HS051', N'Có'),
('LH340', 'HS002', N'Có'),
('LH340', 'HS008', N'Có'),
('LH340', 'HS007', N'Có'),
('LH340', 'HS036', N'Có'),
('LH340', 'HS017', N'Có'),
('LH340', 'HS039', N'Có'),
('LH340', 'HS055', N'Có'),
('LH360', 'HS040', N'Có'),
('LH360', 'HS035', N'Có'),
('LH360', 'HS022', N'Có'),
('LH360', 'HS029', N'Có'),
('LH360', 'HS047', N'Có'),
('LH360', 'HS045', N'Có'),
('LH360', 'HS010', N'Có'),
('LH360', 'HS018', N'Có'),
('LH360', 'HS044', N'Có'),
('LH360', 'HS037', N'Có'),
('LH360', 'HS004', N'Có'),
('LH360', 'HS046', N'Có'),
('LH360', 'HS019', N'Có'),
('LH360', 'HS048', N'Có'),
('LH360', 'HS049', N'Có'),
('LH360', 'HS026', N'Có'),
('LH360', 'HS050', N'Có'),
('LH360', 'HS054', N'Có'),
('LH360', 'HS053', N'Có'),
('LH360', 'HS058', N'Có'),
('LH360', 'HS030', N'Có'),
('LH360', 'HS038', N'Có'),
('LH360', 'HS051', N'Có'),
('LH360', 'HS002', N'Có'),
('LH360', 'HS008', N'Có'),
('LH360', 'HS007', N'Có'),
('LH360', 'HS036', N'Có'),
('LH360', 'HS017', N'Có'),
('LH360', 'HS039', N'Có'),
('LH360', 'HS055', N'Có'),

('LH380', 'HS040', N'Có'),
('LH380', 'HS035', N'Có'),
('LH380', 'HS022', N'Có'),
('LH380', 'HS029', N'Có'),
('LH380', 'HS047', N'Có'),
('LH380', 'HS045', N'Có'),
('LH380', 'HS010', N'Có'),
('LH380', 'HS018', N'Có'),
('LH380', 'HS044', N'Có'),
('LH380', 'HS037', N'Có'),
('LH380', 'HS004', N'Có'),
('LH380', 'HS046', N'Có'),
('LH380', 'HS019', N'Có'),
('LH380', 'HS048', N'Có'),
('LH380', 'HS049', N'Có'),
('LH380', 'HS026', N'Có'),
('LH380', 'HS050', N'Có'),
('LH380', 'HS054', N'Có'),
('LH380', 'HS053', N'Có'),
('LH380', 'HS058', N'Có'),
('LH380', 'HS030', N'Có'),
('LH380', 'HS038', N'Có'),
('LH380', 'HS051', N'Có'),
('LH380', 'HS002', N'Có'),
('LH380', 'HS008', N'Có'),
('LH380', 'HS007', N'Có'),
('LH380', 'HS036', N'Có'),
('LH380', 'HS017', N'Có'),
('LH380', 'HS039', N'Có'),
('LH380', 'HS055', N'Có'),
('LH400', 'HS040', N'Có'),
('LH400', 'HS035', N'Có'),
('LH400', 'HS022', N'Có'),
('LH400', 'HS029', N'Có'),
('LH400', 'HS047', N'Có'),
('LH400', 'HS045', N'Có'),
('LH400', 'HS010', N'Có'),
('LH400', 'HS018', N'Có'),
('LH400', 'HS044', N'Có'),
('LH400', 'HS037', N'Có'),
('LH400', 'HS004', N'Có'),
('LH400', 'HS046', N'Có'),
('LH400', 'HS019', N'Có'),
('LH400', 'HS048', N'Có'),
('LH400', 'HS049', N'Có'),
('LH400', 'HS026', N'Có'),
('LH400', 'HS050', N'Có'),
('LH400', 'HS054', N'Có'),
('LH400', 'HS053', N'Có'),
('LH400', 'HS058', N'Có'),
('LH400', 'HS030', N'Có'),
('LH400', 'HS038', N'Có'),
('LH400', 'HS051', N'Có'),
('LH400', 'HS002', N'Có'),
('LH400', 'HS008', N'Có'),
('LH400', 'HS007', N'Có'),
('LH400', 'HS036', N'Có'),
('LH400', 'HS017', N'Có'),
('LH400', 'HS039', N'Có'),
('LH400', 'HS055', N'Có'),

('LH420', 'HS040', N'Có'),
('LH420', 'HS035', N'Có'),
('LH420', 'HS022', N'Có'),
('LH420', 'HS029', N'Có'),
('LH420', 'HS047', N'Có'),
('LH420', 'HS045', N'Có'),
('LH420', 'HS010', N'Có'),
('LH420', 'HS018', N'Có'),
('LH420', 'HS044', N'Có'),
('LH420', 'HS037', N'Có'),
('LH420', 'HS004', N'Có'),
('LH420', 'HS046', N'Có'),
('LH420', 'HS019', N'Có'),
('LH420', 'HS048', N'Có'),
('LH420', 'HS049', N'Có'),
('LH420', 'HS026', N'Có'),
('LH420', 'HS050', N'Có'),
('LH420', 'HS054', N'Có'),
('LH420', 'HS053', N'Có'),
('LH420', 'HS058', N'Có'),
('LH420', 'HS030', N'Có'),
('LH420', 'HS038', N'Có'),
('LH420', 'HS051', N'Có'),
('LH420', 'HS002', N'Có'),
('LH420', 'HS008', N'Có'),
('LH420', 'HS007', N'Có'),
('LH420', 'HS036', N'Có'),
('LH420', 'HS017', N'Có'),
('LH420', 'HS039', N'Có'),
('LH420', 'HS055', N'Có'),
('LH440', 'HS040', N'Có'),
('LH440', 'HS035', N'Có'),
('LH440', 'HS022', N'Có'),
('LH440', 'HS029', N'Có'),
('LH440', 'HS047', N'Có'),
('LH440', 'HS045', N'Có'),
('LH440', 'HS010', N'Có'),
('LH440', 'HS018', N'Có'),
('LH440', 'HS044', N'Có'),
('LH440', 'HS037', N'Có'),
('LH440', 'HS004', N'Có'),
('LH440', 'HS046', N'Có'),
('LH440', 'HS019', N'Có'),
('LH440', 'HS048', N'Có'),
('LH440', 'HS049', N'Có'),
('LH440', 'HS026', N'Có'),
('LH440', 'HS050', N'Có'),
('LH440', 'HS054', N'Có'),
('LH440', 'HS053', N'Có'),
('LH440', 'HS058', N'Có'),
('LH440', 'HS030', N'Có'),
('LH440', 'HS038', N'Có'),
('LH440', 'HS051', N'Có'),
('LH440', 'HS002', N'Có'),
('LH440', 'HS008', N'Có'),
('LH440', 'HS007', N'Có'),
('LH440', 'HS036', N'Có'),
('LH440', 'HS017', N'Có'),
('LH440', 'HS039', N'Có'),
('LH440', 'HS055', N'Có'),

('LH460', 'HS040', N'Có'),
('LH460', 'HS035', N'Có'),
('LH460', 'HS022', N'Có'),
('LH460', 'HS029', N'Có'),
('LH460', 'HS047', N'Có'),
('LH460', 'HS045', N'Có'),
('LH460', 'HS010', N'Có'),
('LH460', 'HS018', N'Có'),
('LH460', 'HS044', N'Có'),
('LH460', 'HS037', N'Có'),
('LH460', 'HS004', N'Có'),
('LH460', 'HS046', N'Có'),
('LH460', 'HS019', N'Có'),
('LH460', 'HS048', N'Có'),
('LH460', 'HS049', N'Có'),
('LH460', 'HS026', N'Có'),
('LH460', 'HS050', N'Có'),
('LH460', 'HS054', N'Có'),
('LH460', 'HS053', N'Có'),
('LH460', 'HS058', N'Có'),
('LH460', 'HS030', N'Có'),
('LH460', 'HS038', N'Có'),
('LH460', 'HS051', N'Có'),
('LH460', 'HS002', N'Có'),
('LH460', 'HS008', N'Có'),
('LH460', 'HS007', N'Có'),
('LH460', 'HS036', N'Có'),
('LH460', 'HS017', N'Có'),
('LH460', 'HS039', N'Có'),
('LH460', 'HS055', N'Có'),
('LH480', 'HS040', N'Có'),
('LH480', 'HS035', N'Có'),
('LH480', 'HS022', N'Có'),
('LH480', 'HS029', N'Có'),
('LH480', 'HS047', N'Có'),
('LH480', 'HS045', N'Có'),
('LH480', 'HS010', N'Có'),
('LH480', 'HS018', N'Có'),
('LH480', 'HS044', N'Có'),
('LH480', 'HS037', N'Có'),
('LH480', 'HS004', N'Có'),
('LH480', 'HS046', N'Có'),
('LH480', 'HS019', N'Có'),
('LH480', 'HS048', N'Có'),
('LH480', 'HS049', N'Có'),
('LH480', 'HS026', N'Có'),
('LH480', 'HS050', N'Có'),
('LH480', 'HS054', N'Có'),
('LH480', 'HS053', N'Có'),
('LH480', 'HS058', N'Có'),
('LH480', 'HS030', N'Có'),
('LH480', 'HS038', N'Có'),
('LH480', 'HS051', N'Có'),
('LH480', 'HS002', N'Có'),
('LH480', 'HS008', N'Có'),
('LH480', 'HS007', N'Có'),
('LH480', 'HS036', N'Có'),
('LH480', 'HS017', N'Có'),
('LH480', 'HS039', N'Có'),
('LH480', 'HS055', N'Có'),

('LH500', 'HS040', N'Có'),
('LH500', 'HS035', N'Có'),
('LH500', 'HS022', N'Có'),
('LH500', 'HS029', N'Có'),
('LH500', 'HS047', N'Có'),
('LH500', 'HS045', N'Có'),
('LH500', 'HS010', N'Có'),
('LH500', 'HS018', N'Có'),
('LH500', 'HS044', N'Có'),
('LH500', 'HS037', N'Có'),
('LH500', 'HS004', N'Có'),
('LH500', 'HS046', N'Có'),
('LH500', 'HS019', N'Có'),
('LH500', 'HS048', N'Có'),
('LH500', 'HS049', N'Có'),
('LH500', 'HS026', N'Có'),
('LH500', 'HS050', N'Có'),
('LH500', 'HS054', N'Có'),
('LH500', 'HS053', N'Có'),
('LH500', 'HS058', N'Có'),
('LH500', 'HS030', N'Có'),
('LH500', 'HS038', N'Có'),
('LH500', 'HS051', N'Có'),
('LH500', 'HS002', N'Có'),
('LH500', 'HS008', N'Có'),
('LH500', 'HS007', N'Có'),
('LH500', 'HS036', N'Có'),
('LH500', 'HS017', N'Có'),
('LH500', 'HS039', N'Có'),
('LH500', 'HS055', N'Có'),
('LH520', 'HS040', N'Có'),
('LH520', 'HS035', N'Có'),
('LH520', 'HS022', N'Có'),
('LH520', 'HS029', N'Có'),
('LH520', 'HS047', N'Có'),
('LH520', 'HS045', N'Có'),
('LH520', 'HS010', N'Có'),
('LH520', 'HS018', N'Có'),
('LH520', 'HS044', N'Có'),
('LH520', 'HS037', N'Có'),
('LH520', 'HS004', N'Có'),
('LH520', 'HS046', N'Có'),
('LH520', 'HS019', N'Có'),
('LH520', 'HS048', N'Có'),
('LH520', 'HS049', N'Có'),
('LH520', 'HS026', N'Có'),
('LH520', 'HS050', N'Có'),
('LH520', 'HS054', N'Có'),
('LH520', 'HS053', N'Có'),
('LH520', 'HS058', N'Có'),
('LH520', 'HS030', N'Có'),
('LH520', 'HS038', N'Có'),
('LH520', 'HS051', N'Có'),
('LH520', 'HS002', N'Có'),
('LH520', 'HS008', N'Có'),
('LH520', 'HS007', N'Có'),
('LH520', 'HS036', N'Có'),
('LH520', 'HS017', N'Có'),
('LH520', 'HS039', N'Có'),
('LH520', 'HS055', N'Có'),

('LH540', 'HS040', N'Có'),
('LH540', 'HS035', N'Có'),
('LH540', 'HS022', N'Có'),
('LH540', 'HS029', N'Có'),
('LH540', 'HS047', N'Có'),
('LH540', 'HS045', N'Có'),
('LH540', 'HS010', N'Có'),
('LH540', 'HS018', N'Có'),
('LH540', 'HS044', N'Có'),
('LH540', 'HS037', N'Có'),
('LH540', 'HS004', N'Có'),
('LH540', 'HS046', N'Có'),
('LH540', 'HS019', N'Có'),
('LH540', 'HS048', N'Có'),
('LH540', 'HS049', N'Có'),
('LH540', 'HS026', N'Có'),
('LH540', 'HS050', N'Có'),
('LH540', 'HS054', N'Có'),
('LH540', 'HS053', N'Có'),
('LH540', 'HS058', N'Có'),
('LH540', 'HS030', N'Có'),
('LH540', 'HS038', N'Có'),
('LH540', 'HS051', N'Có'),
('LH540', 'HS002', N'Có'),
('LH540', 'HS008', N'Có'),
('LH540', 'HS007', N'Có'),
('LH540', 'HS036', N'Có'),
('LH540', 'HS017', N'Có'),
('LH540', 'HS039', N'Có'),
('LH540', 'HS055', N'Có'),
('LH560', 'HS040', N'Có'),
('LH560', 'HS035', N'Có'),
('LH560', 'HS022', N'Có'),
('LH560', 'HS029', N'Có'),
('LH560', 'HS047', N'Có'),
('LH560', 'HS045', N'Có'),
('LH560', 'HS010', N'Có'),
('LH560', 'HS018', N'Có'),
('LH560', 'HS044', N'Có'),
('LH560', 'HS037', N'Có'),
('LH560', 'HS004', N'Có'),
('LH560', 'HS046', N'Có'),
('LH560', 'HS019', N'Có'),
('LH560', 'HS048', N'Có'),
('LH560', 'HS049', N'Có'),
('LH560', 'HS026', N'Có'),
('LH560', 'HS050', N'Có'),
('LH560', 'HS054', N'Có'),
('LH560', 'HS053', N'Có'),
('LH560', 'HS058', N'Có'),
('LH560', 'HS030', N'Có'),
('LH560', 'HS038', N'Có'),
('LH560', 'HS051', N'Có'),
('LH560', 'HS002', N'Có'),
('LH560', 'HS008', N'Có'),
('LH560', 'HS007', N'Có'),
